Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,Acanthoica acanthifera,Acanthoica acanthos,Acanthoica quattrospina,Anoplosolenia brasiliensis,Anoplosolenia braziliensis,Anthosphaera SP.,Braarudosphaera bigelowii,Calcidiscus leptoporus (MURRA,Calcioconus vitreus,Calciosolenia murrayi,Calciosolenia murrayi ,Calyptrosphaera sp.,Caneosphaera molischii,Caneosphaera molischii and similar,Coccolithophorida ,Coccolithophoridae ,Coccolithophorids <10 um,Coccolithophorids <10 um (5 - 10),Coccolithus huxleyi,Coccolithus pelagicus,Coronosphaera sp.,Cricosphaera carterae,Crystallolithus hyalina,Cyclococcolithus fragilis,Discosphaera  tubifer,Emiliania huxleyi,Emiliania huxleyi ,Gephyracapsa sp.,Halopappus adriaticus ,Heimiella excentrica,Helicosphaera carteri,Holococcolithophorid 14µm,Holococcolithophorid 8µm,Lohmannosphaera adriatica,Lohmannosphaera paucoscyphos,Michaelsarsia elegans ,Ophiaster hydroideuss ,Other coccolithophores,Pontosphaera huxleyi ,Pontosphaera nigra,Pontosphaera syracusana,Pontosphaera syracusana Lohmann,Rhabdosphaera claviger,Scyphosphaera apstenii,Syrachosphaera pulchra,Syracosphaera brandtii ,Syracosphaera cf. pulchra ,Syracosphaera mediterranea ,Syracosphaera pulchra,Thoracosphaera heimii,Umbellosphaera irregularis ,Umbellosphaera sp,Umbilicosphaera mirabilis,Umbilicosphaera sibogae (Weber-van-Bosse) Gaarder,Unident. Coccolithophorid,coccolith sp.,coccolithoph sexton,coccolithophorid,mixed coccolithophorids
50.25,4.217,10.0,10,4,2000,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,180.0,0.0,,0.0,,,22695.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,4,2007,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,14520.34188,,0.0,,,,0.0,0.0,,,,,,,,,,40.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,5,1993,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,20.833333,,0.0,,,14615.38462,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,5,1999,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,6,1996,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,750.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,7,1995,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,7,2000,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,40.0,,,12104.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,7,2006,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,19602.46154,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,9,2001,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,13617.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,9,2007,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,55540.30769,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,10,2005,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6534.153846,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,11,1997,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,15130.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,11,2003,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,22695.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,12,2001,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,45390.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,10,12,2003,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,1,1999,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,4539.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,3,1996,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,4540.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,4,1994,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,31773.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,4,2005,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,4,2006,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,32670.76923,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,5,1998,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,6,2001,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,6,2007,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,9801.230769,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,7,1994,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,3026.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,7,2005,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,32670.76923,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,8,1997,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,40.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,87754.0,,0.0,,,,40.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,8,2003,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,9880.0,0.0,,,,,,,0.0,0.0,,380.0,,,198203.0,,0.0,,,,0.0,0.0,,,,,,,,,,760.0,,,,,,0.0,,,1510.0,,,0.0,,,,
50.25,4.217,10.0,11,9,1995,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,4530.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,9,2000,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,16643.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,9,2003,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,281790.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,3030.0,,,0.0,,,,
50.25,4.217,10.0,11,10,1993,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,3000.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,3000.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,10,1999,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,60.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,20.0,,0.0,,,87580.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,3026.0,,,0.0,,,,
50.25,4.217,10.0,11,11,1996,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,20.0,,0.0,,,99858.0,,0.0,,,,0.0,3030.0,,,,,,,,,,0.0,,,,,,0.0,,,750.0,,,0.0,,,,
50.25,4.217,10.0,11,12,1995,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,11,12,2007,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6534.153846,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,1,1998,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,4539.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,2,2001,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,22695.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,2,2004,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,10591.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,2,2002,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,240.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,3,2001,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,4,1993,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,4,1999,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,10591.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,5,1997,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,40.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,3026.0,,0.0,,,7565.0,,1510.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,5,2003,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,24208.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,5,2008,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,137217.2308,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,6,1995,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,6,2000,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,30260.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,6,2006,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,49006.15385,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,7,1993,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,9166.666667,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,107692.3077,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,7,2004,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,3023.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,69598.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,7,1999,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,20.0,0.0,,,,,,,0.0,0.0,,0.0,,,210307.0,,0.0,,,,0.0,1510.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,8,2002,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,1510.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,29503.5,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,1510.0,,,0.0,,,,
50.25,4.217,10.0,12,8,1996,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,4530.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,9,1994,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,80.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,200.0,,0.0,,,96830.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,9,2005,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,9,2006,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,19602.46154,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,10,1998,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,86241.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,11,2001,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,4539.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,11,2007,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,45739.07692,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,12,2005,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,12,12,2006,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,3267.076923,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,13,1,1997,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,22695.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,13,1,2003,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,9090.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,13,2,2008,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,13,2,2006,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,13,3,2000,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,59007.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,750.0,,,0.0,,,,
50.25,4.217,10.0,13,3,2007,"Widdicombe, Eloire, Harbour, Harris and Somerfield (2010) Long term phytoplankton community dynamics in the Western English Channel. JPR 32: 643-656.",LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,13068.30769,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
