Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,Acanthoica quattrospina,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus leptoporus,Calciosolenia brasiliensis,Calciosolenia murrayi,Calciopappus rigidus ,Ceratolithus cristatus,Discosphaera tubifera,Helicosphaera carteri,Helicosphaera sp.1suave,Michaelsarsia adriaticus (Halolappus),Michaelsarsia elegans,Oolithotus spp.,Ophiaster hydroideus,Palusphaera spp.,Papposphaera sp.,Poricalyptra aurisinae,Pontosphaera syracusana,Reticulofenestra sessilis(sobre Thalassiosira),Rhabdosphaera clavigera,Scisphosphaera apsteinii,Syracosphaera pulchra HET,S. pulchra HOL,Syracosphaera pirus,Syracosphaera prolongata,Syracosphaera sp.(petita rodona),Syracosphaera spp.,Umbellosphaera irregularis,Umbilicosphaera anulus ,Umbilicosphaera sibogae,Coco sp1(med-large oval coccolths) Simil Coronosphaera,Coco sp2 (mediana cocos transparentes),Coco sp4 (dark 11-15um),Coco sp5 (reticulate16um),Coco sp6 (dark bipolar 14um),Coco sp8 (possible Gladiolithus),Coco sp9 (oval coccoliths 36um),Coco sp10 (25um SF),Coco sp11 (12-18um SF) simil Hayaster,Coco sp12 (bipolar HOL SF),Coco sp13 (elongated 19x6um SF),Coco sp15 (13x8um bipolar SF),Coco sp16 SF pointed,Coco sp17 SF tail (oval coccoliths),Coco sp18 SF triang,Coco sp19 SF Clear central area,Unidentified coccolithophores large,Unidentified coccolithophores small <10um
18.5977,-55.0901,43,27,6,2011,Estrada2016,LM,0,0.0,,0.0,0,0,0,0.0,10,0,,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,20,50,0,0,0,10,822,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,6302
18.5977,-55.0901,140,27,6,2011,Estrada2016,LM,0,130.0,,0.0,50,0,0,0.0,0,20,,0.0,10,0.0,0,0,0.0,,0.0,0.0,0,0,0,0,0,0,0,10,0,200,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,90,7946
19.5938,-52.3819,3,28,6,2011,Estrada2016,LM,10,0.0,,20.0,30,0,0,0.0,410,0,,0.0,0,0.0,0,0,0.0,,0.0,0.0,10,0,30,30,0,0,10,0,822,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,3699
19.5938,-52.3819,57,28,6,2011,Estrada2016,LM,0,0.0,,10.0,10,0,0,0.0,0,0,,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,10,10,60,0,0,0,0,959,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520,6165
19.5938,-52.3819,130,28,6,2011,Estrada2016,LM,0,1781.0,,0.0,70,20,0,0.0,0,10,10.0,0.0,30,0.0,10,0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3425
20.4823,-50.0859,3,29,6,2011,Estrada2016,LM,0,0.0,0.0,50.0,0,0,0,0.0,140,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,20,0,60,0,0,0,0,10,411,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,2603
20.4823,-50.0859,43,29,6,2011,Estrada2016,LM,0,0.0,0.0,20.0,0,0,0,0.0,80,20,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,30,0,40,10,0,0,10,40,822,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,460,4658
20.4823,-50.0859,130,29,6,2011,Estrada2016,LM,0,50.0,0.0,0.0,0,0,0,0.0,10,30,0.0,0.0,30,0.0,0,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,320,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.0,270,3836
21.4413,-47.4726,3,30,6,2011,Estrada2016,LM,0,0.0,0.0,60.0,10,0,0,0.0,270,10,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,20,0,40,0,0,0,0,30,548,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,4521
21.4413,-47.4726,45,30,6,2011,Estrada2016,LM,0,0.0,0.0,20.0,0,0,0,0.0,30,30,0.0,0.0,0,0.0,10,0,0.0,0.0,0.0,0.0,10,0,30,0,0,0,0,30,411,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,460,8494
21.4413,-47.4726,120,30,6,2011,Estrada2016,LM,0,60.0,0.0,0.0,150,0,0,0.0,0,0,0.0,0.0,0,0.0,1096,0,0.0,0.0,0.0,0.0,0,0,10,0,0,0,0,0,0,110,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,822.0,110,5480
22.5175,-44.3168,3,7,1,2011,Estrada2016,LM,10,0.0,0.0,10.0,0,0,0,0.0,80,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,30,10,0,0,0,20,10,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,3288
22.5175,-44.3168,43,7,1,2011,Estrada2016,LM,0,0.0,0.0,20.0,0,0,0,0.0,40,30,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,30,0,0,0,10,40,20,10,0,10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,340,5206
22.5175,-44.3168,150,7,1,2011,Estrada2016,LM,0,60.0,0.0,10.0,60,0,0,0.0,0,10,0.0,0.0,10,0.0,10,0,0.0,0.0,0.0,0.0,0,0,10,0,0,0,0,10,0,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,160,2329
23.4411,-41.5411,3,7,2,2011,Estrada2016,LM,0,0.0,0.0,10.0,0,0,0,0.0,30,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,50,10,0,0,10,20,10,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,2055
23.4411,-41.5411,49,7,2,2011,Estrada2016,LM,0,0.0,0.0,30.0,0,0,0,0.0,40,20,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,90,150,0,0,40,80,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,700,5343
23.4411,-41.5411,130,7,2,2011,Estrada2016,LM,0,50.0,0.0,10.0,10,0,0,0.0,10,20,0.0,0.0,0,0.0,274,0,0.0,0.0,0.0,0.0,0,0,10,0,0,0,0,0,0,730,20,10,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,120,2192
24.5067,-38.4261,3,7,3,2011,Estrada2016,LM,0,0.0,0.0,30.0,0,0,0,0.0,320,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,50,50,0,0,0,30,10,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,3836
24.5067,-38.4261,47,7,3,2011,Estrada2016,LM,0,20.0,0.0,0.0,10,0,0,0.0,40,30,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,20,0,10,150,0,0,0,30,10,0,0,0,0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,840,7946
24.5067,-38.4261,160,7,3,2011,Estrada2016,LM,0,0.0,0.0,0.0,90,0,0,0.0,0,10,0.0,0.0,10,0.0,0,0,0.0,0.0,0.0,0.0,10,0,20,0,0,0,0,0,0,0,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,60,1918
26.0661,-35.1545,3,7,4,2011,Estrada2016,LM,0,0.0,0.0,0.0,0,0,0,10.0,140,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,80,30,0,0,0,50,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,4247
26.0661,-35.1545,55,7,4,2011,Estrada2016,LM,0,0.0,0.0,10.0,0,0,0,10.0,10,10,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,30,110,0,0,0,60,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,930,9316
26.0661,-35.1545,150,7,4,2011,Estrada2016,LM,0,480.0,0.0,0.0,40,30,0,0.0,0,0,0.0,0.0,10,0.0,0,0,0.0,0.0,0.0,0.0,0,10,0,0,0,0,0,20,0,0,70,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,270,1370
26.5466,-32.5019,3,7,5,2011,Estrada2016,LM,0,0.0,0.0,20.0,0,0,0,0.0,490,10,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,50,30,0,0,0,40,0,0,0,10,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,4384
26.5466,-32.5019,50,7,5,2011,Estrada2016,LM,0,0.0,0.0,10.0,0,0,0,0.0,370,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,50,30,0,0,0,10,0,0,0,10,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,4110
26.5466,-32.5019,150,7,5,2011,Estrada2016,LM,0,0.0,0.0,0.0,30,0,0,0.0,360,0,0.0,0.0,30,0.0,0,0,0.0,0.0,0.0,0.0,30,0,30,20,0,0,0,30,0,0,20,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,350,3151
27.5801,-29.3913,3,7,6,2011,Estrada2016,LM,0,0.0,0.0,0.0,0,0,0,0.0,240,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,60,90,0,0,20,60,0,0,0,10,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,4658
27.5801,-29.3913,53,7,6,2011,Estrada2016,LM,20,0.0,0.0,10.0,50,0,0,0.0,90,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,10,90,0,0,0,20,10,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,4795
27.5801,-29.3913,140,7,6,2011,Estrada2016,LM,0,260.0,0.0,0.0,40,0,0,0.0,0,30,0.0,10.0,0,30.0,10,0,0.0,0.0,0.0,0.0,0,10,10,0,0,0,0,0,0,150,20,0,0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,270,3973
28.5247,-26.5704,3,7,7,2011,Estrada2016,LM,0,0.0,,30.0,0,0,0,0.0,420,10,,0.0,0,0.0,0,0,0.0,,0.0,0.0,30,0,30,310,0,0,0,0,60,0,10,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840,7261
28.5247,-26.5704,30,7,7,2011,Estrada2016,LM,10,0.0,,50.0,0,0,0,0.0,560,30,,0.0,0,0.0,0,0,0.0,,0.0,0.0,60,0,40,220,0,20,0,0,10,0,0,20,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980,8768
28.5247,-26.5704,95,7,7,2011,Estrada2016,LM,0,20.0,,0.0,20,0,0,0.0,30,0,,0.0,0,0.0,60,0,0.0,,0.0,0.0,0,0,30,0,0,0,0,0,0,10,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,140,5891
29.5801,-23.4114,3,7,8,2011,Estrada2016,LM,0,0.0,0.0,70.0,0,0,0,0.0,280,30,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,10,150,0,0,0,10,40,0,0,10,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,4110
29.5801,-23.4114,40,7,8,2011,Estrada2016,LM,0,0.0,0.0,40.0,0,0,0,0.0,240,40,0.0,0.0,10,0.0,0,0,0.0,0.0,0.0,0.0,10,0,20,180,0,0,0,0,0,0,0,10,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,5206
29.5801,-23.4114,100,7,8,2011,Estrada2016,LM,0,170.0,0.0,70.0,10,180,0,0.0,10,80,0.0,10.0,10,170.0,140,0,0.0,0.0,0.0,0.0,0,10,10,0,0,0,0,10,10,40,20,0,0,0.0,130.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,410,6028
30.5796,-20.3899,3,7,9,2011,Estrada2016,LM,10,0.0,0.0,120.0,0,0,0,0.0,660,40,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,20,90,0,0,0,20,40,0,0,20,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,2740
30.5796,-20.3899,36,7,9,2011,Estrada2016,LM,0,0.0,0.0,90.0,0,0,0,0.0,780,20,0.0,0.0,0,10.0,0,0,0.0,0.0,0.0,0.0,10,10,20,110,0,0,0,10,20,0,0,50,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,5343
30.5796,-20.3899,95,7,9,2011,Estrada2016,LM,0,70.0,0.0,50.0,0,110,0,0.0,10,80,0.0,0.0,30,330.0,100,0,0.0,0.0,0.0,0.0,0,10,0,0,10,0,0,0,0,30,60,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,360,6713
32.0473,-17.1596,3,7,10,2011,Estrada2016,LM,0,0.0,0.0,20.0,0,0,0,0.0,420,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,0,30,0,0,10,0,20,0,0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,3562
32.0473,-17.1596,34,7,10,2011,Estrada2016,LM,20,0.0,0.0,70.0,0,0,0,0.0,580,10,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,20,170,0,0,0,10,20,0,0,20,0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,4521
32.0473,-17.1596,110,7,10,2011,Estrada2016,LM,10,100.0,0.0,40.0,0,0,0,0.0,40,20,0.0,0.0,0,70.0,0,0,0.0,0.0,0.0,0.0,0,0,10,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,290,3973
32.5486,-14.367,3,7,11,2011,Estrada2016,LM,0,0.0,0.0,350.0,0,0,0,0.0,90,20,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,60,0,0,0,0,10,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,3562
32.5486,-14.367,28,7,11,2011,Estrada2016,LM,0,0.0,0.0,460.0,0,0,0,0.0,130,20,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,10,20,80,0,0,0,0,10,0,10,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,3014
32.5486,-14.367,90,7,11,2011,Estrada2016,LM,0,10.0,0.0,10.0,0,20,0,0.0,40,20,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,10,0,0,0,0,0,10,0,0,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,3562
