Year,Month,Depth,Latitude,Longitude,E. huxleyi,G.ericsonii,G.oceanica,Reticulafenestra sp.,C. leptoporus quadriperforatus,Hayaster perplex,O. antillarum,U. sibogae,U. foliosa,Chiasmolithus sp.,H. carteri,H. pavimentum,H. wallichii,H. hyalina,S. apsteinii,P. discopora,A. quattrospina,Acanthoica sp.,A. robusta,C. aculeata,D. tubifera,R. clavigera stylifera,R. clavigera clavigera,R. xiphos,P. vandelli,Palusphaera sp.,Solisphaera turbinella,S. galbula,S. emidasia,Syracosphaera spp.,S. ampliora,S. anthos,S. epigrosa,S. ossa type 1,S. ossa type 2,S. ossa-like,S. molischii type 2,S. nodosa-type,S. prolongata,S. pulchra,S. histrica,S. bannockii,S. orbiculus,S. nana,S. hastata,S. corolla,S. marginaporata,S. leptolepis,S. arethusae,S. noroitica-type,S. exigua,S. aurisinae,S. dilatata,S. serrata,S. rhombica,S. halldalii,S. rotula,S. andruleitii,S. gaarderae,S. mediterranea,Calciopappus sp. curved,C. rigidus,C. caudatus,Calciopappus sp.,M. adriaticus,M. elegans,O. formosus,O. minimus,O. macrospinus,C. brasiliensis,C. murrayi,Calciosolenia sp.,A. extenta,A. gaudii,A. capulata,A. pinnigera,A. unicornis,Canistrolithus valliformis,Papposphaeracea spp.,F. pyramidosa,K. baumannii,Pappomonas type 5,Pappomonas type 3,P. lepida,Pappomonas vexillata,Papposphaera type 1,Papposphaera type 3,Papposphaera type 4,P. margalefii,V. cancellifer,U. tenuis,U. irregularis,F. profunda elongata,F. profunda profunda,F. profunda rhinocera,Florisphaera sp. with spur,G. flabellatus,P. longistipies,HOL spp.,Papposphaeraceae HOL,S. molischii HOL,A. periperforata,S. rotatonica HOL,S. pulchra galea HOL,S. nana HOL,S. histrica HOL,S. banockii HOL,S. marginaporata HOL,Z. marsilii,C. divergens,H. HOL catilliferus type,H. pavimentum HOL,H. HOL ponticuliferus type,Corisphaera spp.,C. gracilis,S. strigilis HOL,C. thyrreniensis,C. sphaeroidea HOL,C. dentata,S. arethusae HOL,H. spinosa,H. triarcha,H. cornifera,C. leptoporus subsp. quadriperforatus HOL,S. mediterranea HOL marisrubri,Syracolithus type A,S. gaarderae HOL,P. magnaghii,S. aurisinae HOL,S. mediterranea HOL gracillima,S. mediterranea HOL hellenica,C. multipora,S. quadridentata,S. youngii,Sphaerocalyptra sp.,C. disconstricta,A. unicornis POL,A. gaudi POL
2017,10,140,29.47,34.931,1.041705866,0.407624035,0,0,0,0,0.407624035,0,0,0,0,0,0,0,0,0,0,0,0.090583119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045291559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045291559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090583119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045291559,0,0,0,0,0,0.045291559,0,1.404038342,3.125117599,0.135874678,0,0.860539629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,11,2,29.467,34.929,22.30057116,20.17943714,0,0,0,0,0.343967679,0.171983839,0,0,0,0,0,0,0,0,0.057327946,0,0.630607411,0,0,0.114655893,0,0,0,0,0,0,0,0.286639732,0,0.057327946,0,0.80259125,0,0,0,0,0.114655893,0.286639732,0.057327946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171983839,0,0.229311786,0,0,0,0,0,0.171983839,0,0.057327946,0.057327946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286639732,0,0.057327946,0.057327946,0.057327946,0,0,0,0.114655893,0,0,0,0,0.057327946,0,0,0,0,0,0,0,0.229311786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057327946,0,0,0,0,0,0,0,0
2017,11,20,29.467,34.929,25.79470194,18.93935322,0,0,0,0,0.348577053,0.290480878,0,0,0,0,0.058096176,0,0.058096176,0,0.058096176,0,0.697154106,0.116192351,0,0.116192351,0,0,0.058096176,0,0,0,0,0.058096176,0,0.058096176,0,0.348577053,0,0.174288527,0.058096176,0,0.116192351,0.116192351,0.058096176,0,0.116192351,0,0.058096176,0.058096176,0.058096176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290480878,0,0.813346457,0,0,0,0.174288527,0,0.116192351,0.116192351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174288527,0,0.232384702,0,0,0,0,0,0.058096176,0,0,0,0,0.058096176,0,0,0,0,0,0,0,0.174288527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174288527,0,0,0.174288527,0,0,0.058096176,0,0,0,0,0
2017,11,40,29.467,34.929,23.26853865,19.58859944,0,0.056614449,0,0,0.056614449,0.396301145,0,0,0,0,0.339686696,0.056614449,0.056614449,0,0.283072246,0,0.622758942,0,0,0.113228899,0,0,0.113228899,0,0,0,0,0.226457797,0,0.452915594,0,0.339686696,0,0.226457797,0.169843348,0,0.113228899,0.056614449,0.169843348,0,0,0,0.169843348,0,0,0,0,0,0,0,0,0,0,0.056614449,0,0,0,0,0,0,0,0.113228899,0.226457797,0,0.566144493,0,0,0,0.226457797,0,0,0,0,0.169843348,0,0,0,0,0,0,0,0,0,0,0,0,0.056614449,0,0.283072246,0,0.169843348,0.056614449,0,0,0.056614449,0,0.056614449,0,0,0,0,0.056614449,0,0,0,0,0,0,0,0.113228899,0,0,0,0,0,0,0,0,0,0,0,0,0.056614449,0,0.113228899,0,0,0.056614449,0,0,0,0,0,0,0,0
2017,11,80,29.467,34.929,25.06136783,18.40091422,0,0.056444522,0,0,0.508000699,0.338667133,0,0,0,0,0,0.056444522,0,0,0.169333566,0,0.79022331,0,0,0.112889044,0,0,0.056444522,0,0,0,0,0,0,0.112889044,0,0.733778788,0,0.282222611,0.112889044,0,0.112889044,0.169333566,0.056444522,0,0.056444522,0,0.112889044,0,0.056444522,0,0,0,0,0,0,0,0,0,0.056444522,0,0,0,0,0,0,0.112889044,0.282222611,0,0.79022331,0,0,0,0.112889044,0,0.112889044,0,0,0,0,0,0,0,0,0,0,0.056444522,0,0,0,0,0,0,0.451556177,0,0.112889044,0,0,0,0,0,0.282222611,0,0,0,0,0.112889044,0,0,0,0,0,0,0,0.112889044,0,0,0,0,0,0,0,0,0,0,0,0,0.112889044,0,0,0,0,0,0,0,0,0,0,0,0.056444522,0
2017,11,100,29.467,34.929,25.08526913,15.46176435,0,0,0,0,0.384940191,0.44909689,0,0,0,0,0.064156699,0.128313397,0,0,0.128313397,0,0.641566985,0,0,0.128313397,0,0,0.192470096,0,0,0,0,0.064156699,0,0.064156699,0,0.705723684,0,0.128313397,0,0,0.064156699,0.064156699,0.192470096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064156699,0,0.641566985,0,0,0,0.064156699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320783493,0,0.064156699,0,0,0,0.064156699,0,0,0,0.064156699,0,0,0,0,0,0,0,0,0,0,0.064156699,0,0,0.064156699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,11,120,29.467,34.929,22.88639111,19.01750119,0,0.054491407,0,0,0.381439852,0.435931259,0,0,0.054491407,0,0.054491407,0,0,0,0.272457037,0,0.708388296,0,0,0,0,0,0,0,0,0,0,0.163474222,0,0,0,0.435931259,0,0,0.108982815,0,0.163474222,0,0.108982815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054491407,0,0.163474222,0.21796563,0,0.817371111,0,0.054491407,0,0.272457037,0,0.163474222,0,0,0.054491407,0,0,0,0.054491407,0,0,0,0.054491407,0,0,0,0,0,0,0.326948444,0,0.163474222,0,0,0,0.054491407,0,0.108982815,0,0,0,0,0,0,0,0,0,0,0,0,0.108982815,0,0,0,0,0.054491407,0,0,0,0,0,0,0,0,0,0,0.054491407,0,0.108982815,0,0,0,0.054491407,0,0,0,0
2017,11,140,29.467,34.929,26.93005606,12.27266054,0,0,0,0,0.348985608,0.348985608,0,0,0,0,0.174492804,0,0,0.058164268,0.058164268,0,0.697971215,0,0,0,0,0,0.058164268,0,0,0,0,0,0,0.174492804,0,0.116328536,0,0,0,0,0,0.116328536,0.058164268,0.058164268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058164268,0.232657072,0.29082134,0,0,0,0.232657072,0,0,0.058164268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174492804,0,0.116328536,0,0,0,0.058164268,0,0.058164268,0,0,0,0,0,0,0,0,0,0,0,0,0.116328536,0,0,0,0,0,0,0,0,0,0,0,0,0.116328536,0,0,0,0,0.058164268,0,0,0,0,0,0,0,0
2017,12,2,29.467,34.929,27.02085854,42.3570215,0,0,0,0,0,0.834621113,0,0,0,0,0,0,0,0,0.208655278,0,2.712518618,0,0,0,0,0,0,0,0,0,0,0,0,0.208655278,0,0.521638196,0,0,0.104327639,0,0,0,0.104327639,0,0,0,0,0.104327639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312982917,0.625965835,0,3.129829175,0,0,0.625965835,0.938948752,0.417310557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104327639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208655278,0,0,0,0,0,0,0,0,0,0,0,0,0.208655278,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,20,29.467,34.929,21.97140081,37.9335296,0,0,0,0,0,0.563369251,0,0,0,0,0.125193167,0,0,0,0.250386334,0,2.190880422,0,0,0,0,0,0,0,0,0,0,0,0,0.312982917,0,0.813755585,0,0,0.062596583,0,0,0,0.125193167,0,0,0,0,0,0.125193167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375579501,0.375579501,0.500772668,3.192425758,0.062596583,0,0.500772668,1.001545336,0,0.125193167,0,0,0,0,0,0,0,0,0,0,0.062596583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125193167,0,0,0,0,0,0,0,0,0,0,0,0,0.062596583,0,0,0.062596583,0,0,0,0,0,0,0,0,0,0
2017,12,40,29.467,34.929,13.38765011,28.6670334,0,0,0,0,0.145517936,0.582071744,0,0,0,0,0,0,0.072758968,0,0.145517936,0,1.746215232,0,0,0,0,0,0,0,0,0,0,0,0,0.145517936,0,0.509312776,0,0,0.36379484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218276904,0,0,0.291035872,0,1.673456264,0,0,0.072758968,0.800348648,0.072758968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218276904,0,0,0,0,0,0,0,0,0,0,0,0,0.218276904,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,60,29.467,34.929,18.25790079,30.50991316,0,0,0,0,0.060058884,0.660647726,0,0,0,0,0.060058884,0,0.120117768,0,0.060058884,0,2.642590903,0.060058884,0,0,0,0,0.060058884,0,0,0,0,0,0,0.120117768,0,0.660647726,0,0,0.360353305,0,0,0,0,0,0,0,0,0,0.060058884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600588842,0.480471073,0.420412189,3.423356397,0.060058884,0,0.180176652,0.960942147,0,0.060058884,0,0,0.060058884,0,0,0,0,0,0,0,0.060058884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060058884,0,0,0,0,0,0,0,0,0,0.300294421,0,0,0,0,0,0,0,0,0,0,0,0,0.060058884,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,100,29.467,34.929,14.9755522,26.9452588,0,0,0,0,0,0.697785587,0,0,0,0,0.107351629,0,0,0,0.107351629,0,1.288219544,0,0.053675814,0,0,0,0,0,0,0,0,0,0,0.161027443,0,0.644109772,0,0,0.268379072,0,0,0,0.053675814,0,0,0,0,0,0.053675814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214703257,0.214703257,0,1.878653502,0,0,0.214703257,0.3757307,0,0,0,0,0.053675814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053675814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107351629,0,0,0,0,0,0,0,0,0,0,0,0,0.107351629,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,120,29.467,34.929,24.62414251,39.93915797,0,0,0,0,0,0.400392561,0,0,0,0,0,0,0,0.10009814,0.300294421,0,2.302257226,0,0,0.10009814,0,0,0,0,0,0,0,0,0,0.10009814,0.200196281,1.201177683,0,0.10009814,0.200196281,0,0,0,0.10009814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400392561,0.800785122,0,3.103042348,0,0,0.10009814,1.601570244,0,0.10009814,0,0,0,0,0,0,0,0,0,0,0.10009814,0,0,0,0,0,0,0.10009814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10009814,0,0,0,0,0,0,0,0,0,0,0,0,0.10009814,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,140,29.467,34.929,19.3999729,34.07340695,0,0,0,0,0,1.199271052,0,0,0,0,0.070545356,0,0,0,0.141090712,0,1.834179256,0,0,0,0,0,0,0,0,0,0,0,0,0.35272678,0.070545356,0.846544272,0,0,0.070545356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35272678,0.564362848,0,2.751268884,0.141090712,0,0.211636068,0.987634984,0.282181424,0,0,0,0,0.070545356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211636068,0,0,0,0,0,0,0,0,0,0,0,0,0.070545356,0,0,0,0,0.070545356,0,0,0,0,0,0,0,0
2018,1,2,29.467,34.927,7.754987665,10.23291272,0,0,0,0,0,0.137662503,0,0,0,0,0.091775002,0,0,0,0.183550004,0,2.110825045,0,0,0.045887501,0,0,0.045887501,0,0,0,0,0,0,0.045887501,0.137662503,2.477925053,0,0,0.504762511,0,0,0,0,0,0,0,0.045887501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45887501,0.871862519,0.045887501,1.101300023,0.045887501,0,0.045887501,0.183550004,0,0,0,0,0.137662503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550650012,0,0,0,0,0,0,0,0,0,0,0,0,0.045887501,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,20,29.467,34.927,7.720201979,8.184257836,0,0,0,0,0,0.168747584,0,0,0,0,0,0,0,0,0.042186896,0,1.560915154,0,0,0,0,0,0,0,0,0,0,0.084373792,0,0.168747584,0.168747584,2.235905491,0,0,0.506242753,0,0,0,0.042186896,0,0.042186896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295308272,0.590616545,0,0.632803441,0.084373792,0,0,0,0.168747584,0,0,0,0,0,0,0,0,0,0.084373792,0,0,0,0,0,0,0.042186896,0,0,0.042186896,0,0,0,0,0,0,0,0,0,0,0,0.042186896,0,0,0,0,0,0,0,0.168747584,0,0,0.042186896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,60,29.467,34.927,7.699654316,10.62357368,0.487319893,0,0,0,0,0.048731989,0,0,0,0,0,0,0,0,0.243659947,0,1.949279574,0,0,0.048731989,0,0,0.097463979,0,0,0,0,0,0,0.194927957,0.438587904,3.021383339,0,0.048731989,0.828443819,0,0.048731989,0,0.048731989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218299734,0.389855915,0,1.998011563,0.097463979,0,0.048731989,0.243659947,0,0.097463979,0,0,0,0,0,0.097463979,0,0,0,0,0.048731989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048731989,0,0,0,0,0,0.487319893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048731989,0,0,0,0,0,0,0,0
2018,1,100,29.475,34.929,8.657839146,11.68808285,0,0,0,0,0,0.144297319,0,0,0,0,0,0,0,0,0.240495532,0,1.827766042,0,0.048099106,0.048099106,0,0,0,0,0,0,0,0,0,0.144297319,0.288594638,2.404955318,0,0,0.577189276,0,0,0,0,0,0,0,0,0.048099106,0,0,0,0,0,0,0,0,0,0,0.048099106,0,0,0,0,0,0,0.480991064,0.721486595,0,2.020162467,0,0,0,0.048099106,0,0.048099106,0,0,0.048099106,0,0,0,0,0,0,0,0.048099106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336693745,0,0,0,0,0,0,0,0,0,0,0,0,0.096198213,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,2,29.475,34.929,19.86563092,7.853854083,0.288744635,0,0,0,0,0.115497854,0,0,0,0,0,0,0,0,0.230995708,0,0.866233906,0,0,0,0,0,0.173246781,0,0,0,0,0.173246781,0,0,0.288744635,2.540952792,0,0,0.40424249,0,0,0,0.057748927,0,0,0,0.057748927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.811429187,0.115497854,0.057748927,1.847965667,0,0,0,0.115497854,0,0,0,0,0,0,0,0.057748927,0,0,0,0,0,0,0,0,0,0.057748927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577489271,0,0,0,0,0,0,0,0,0,0,0,0,0.057748927,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,20,29.475,34.929,16.44230769,7.203296703,0.313186813,0,0,0,0,0.156593407,0,0,0,0,0,0,0,0,0.313186813,0,0.93956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156593407,2.505494505,0,0,0.521978022,0,0,0.052197802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417582418,0.260989011,0.052197802,0.46978022,0,0,0,0.052197802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260989011,0,0,0,0,0,0,0,0,0,0,0,0,0.052197802,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,60,29.475,34.929,15.38910798,2.301971831,0.255774648,0,0.042629108,0,0.042629108,0.042629108,0,0,0,0,0,0,0,0,0,0,0.596807512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383661972,0,0,0.298403756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042629108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21314554,0,0,0,0,0,0,0,0,0,0,0,0,0.085258216,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,100,29.475,34.929,17.18996212,6.324608706,0.216225939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054056485,0,1.081129693,0,0,0,0,0,0,0,0,0,0,0.054056485,0,0.162169454,0.162169454,1.946033448,0,0,0.540564847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108112969,0.270282423,0,0.270282423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594621331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,140,29.475,34.929,16.59590341,6.077373079,0.525926516,0,0,0,0,0.05843628,0,0,0,0,0,0,0,0,0.05843628,0,0.642799076,0,0,0,0,0,0,0,0,0,0,0,0,0.05843628,0.116872559,2.220578625,0,0,0.642799076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05843628,0,0.818107914,0.350617678,0,0.701235355,0,0,0,0.116872559,0,0.05843628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350617678,0,0,0,0,0,0,0,0,0,0,0,0,0.116872559,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,2,29.469,34.93,26.48273808,12.9218722,0.212997893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070999298,0,0.496995085,0,0,0.070999298,0,0,0.070999298,0,0,0,0,0,0,0,0.283997191,4.898951547,0,0,1.348986658,0,0,0,0.070999298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212997893,0.212997893,0,0.283997191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922990871,0,0,0,0,0,0,0,0,0,0,0,0,0.070999298,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,20,29.469,34.93,23.92545749,13.18492704,0,0,0,0,0,0.148145248,0,0,0,0,0.074072624,0,0,0,0,0,0.370363119,0,0,0,0,0,0.148145248,0,0,0,0,0,0,0.222217871,1.037016733,5.703592033,0,0,1.925888219,0,0,0,0,0,0,0,0.074072624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777742971,0.370363119,0,0.962944109,0,0,0,0.148145248,0,0.148145248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.259234605,0,0,0,0,0,0,0,0,0,0,0,0,0.074072624,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,60,29.469,34.93,22.95334884,13.059664,0.131915798,0,0,0,0,0.197873697,0,0,0,0,0.065957899,0,0,0,0,0,1.187242181,0,0,0,0,0,0,0,0,0,0,0,0,0.065957899,0.131915798,4.48513713,0,0,0.329789495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65957899,0.395747394,0,0.593621091,0,0,0.065957899,0.131915798,0,0,0,0,0,0,0,0.131915798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263831596,0,0,0,0,0,0,0,0,0,0,0,0,0.131915798,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,100,29.469,34.93,24.10761263,11.96539209,0.471542545,0,0.058942818,0,0,0.235771273,0,0,0,0,0.058942818,0,0,0,0.117885636,0,1.886170181,0,0,0,0,0,0,0,0,0,0,0,0,0.176828454,0.353656909,4.361768544,0,0,1.119913545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058942818,0.766256636,0,0.766256636,0,0,0,0.235771273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412599727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,140,29.469,34.93,15.28745238,5.82834122,0.334413021,0,0,0,0,0.047773289,0,0,0,0,0,0,0,0,0,0,0.525506176,0,0,0,0,0,0,0,0,0,0,0,0,0.095546577,0.238866443,2.961943899,0,0,0.621052753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238866443,0.095546577,0,0.71659933,0,0,0,0,0,0,0,0,0,0,0,0,0.095546577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095546577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,2,29.469,34.929,27.67241418,10.41209523,0,0,0,0,0,0.139759668,0,0,0,0,0,0,0,0,0,0,0.069879834,0,0,0.419279003,0,0,0,0,0,0,0,0,0,0,0.139759668,3.14459252,0,0,0.349399169,0,0.069879834,0,0.349399169,0,0,0,0,0.069879834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069879834,0.069879834,0,0,0,0,0,0.069879834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069879834,0,0,0,0,0.069879834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,20,29.469,34.929,24.52626877,11.2754994,0.082302915,0,0,0,0,0.082302915,0,0,0,0,0,0,0,0,0.082302915,0,0.082302915,0,0,0.329211661,0,0,0.164605831,0,0,0,0,0,0,0,0.246908746,2.715996206,0,0,0.329211661,0,0.082302915,0,0.329211661,0,0,0,0.493817492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082302915,0,0.246908746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082302915,0,0,0,0,0,0,0,0,0,0.164605831,0,0,0.082302915,0.082302915,0,0,0,0,0,0,0,0,0.082302915,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,40,29.469,34.929,21.69968935,11.81858081,0.258329635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064582409,0.064582409,0.129164818,0,0,0.064582409,0,0,3.681197301,0,0,0,0,0,0,0,0.193747226,2.583296351,0,0,0.581241679,0,0.193747226,0,0.129164818,0,0,0,0.129164818,0.064582409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129164818,0,0.51665927,0,0,0.710406497,0,0,0,0,0,0.064582409,0.064582409,0,0,0,0,0.064582409,0,0,0,0,0.064582409,0,0,0,0,0.129164818,0,0,0,0,0,0,0,0,0,0,0,0,0.064582409,0,0,0,0,0,0,0,0,0,0.193747226,0,0,0.193747226,0,0,0.064582409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064582409,0,0,0
2018,3,60,29.469,34.929,31.10805466,11.99682826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139498003,0,0.278996006,0,0,0.209247004,0,0,0,0,0,0,0,0,0,0,0.209247004,3.696697079,0,0,0.209247004,0,0.069749001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139498003,0.069749001,0,0.209247004,0,0,0,0.209247004,0,0,0.069749001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069749001,0,0,0,0,0,0,0,0,0,0,0,0,0.069749001,0,0,0,0,0,0,0,0,0,0,0,0,0
