Latitude,Longitude,Date,Depth,Reference,Acanthoica quattrospina,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus leptoporus,Calciopappus caudatus,Calciopappus rigidus,Calciosolenia brasiliensis,Calciosolenia murrayi,Caneosphaera molischii,Ceratolithus cristatus,Coccolithus pelagicus,Coronosphaera mediterranea,Cyrtosphaera aculeata,Discosphaera tubifera,Emiliana huxleyi,Emiliania huxleyi,Florisphaera profunda,Gephyrocapsa oceanica,Gephyrocapsa ornata,Gladiolithus flabellatus,Helicosphaera carterii,Helicosphaera hyalina,Michaelsarsia elegans,Ophiaster hydroideus,Phaeocystis pouchetii,Pontosphaera syracusana,Rhabdosphaera clavigera,Scyphosphaera apsteinii,Syracosphaera anthos type,Syracosphaera borealis,Syracosphaera prolongata,Syracosphaera prolongata type,Syracosphaera pulchra,Syracosphaera rotula type,Umbilicosphaera hulburtiana,Umbilicosphaera sibogae
32.3111,-17.2211,25-09-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,3.026,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0.01
32.3111,-17.2211,25-09-1997,75,Sal2013,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,10.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0491,-20.9709,26-09-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,3.7825,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0.01
29.0491,-20.9709,26-09-1997,120,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0
24.1385,-20.9993,27-09-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,4.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
24.1385,-20.9993,27-09-1997,90,Sal2013,0,0,0,0,0,0,0.08,0.01,0,0,0,0,0,0.03,0,1.5,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
19.7245,-20.5295,28-09-1997,2,Sal2013,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.08,0,134.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.12,0
19.7245,-20.5295,28-09-1997,30,Sal2013,0,0,0,0,0,0,0,3.026,0,0,0,0,0,0.04,0,52.955,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,29-09-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,3.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03
,,29-09-1997,40,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.669,0,0,0,0,0.2,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0
10.923,-20.8704,30-09-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,10.591,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0
10.923,-20.8704,30-09-1997,48,Sal2013,0,0,0,0,0,0,0.02,3.026,0,0,0,0,0,0.01,0,36.312,0,0,0,0.01,0.2,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0.06
7.027,-22.4694,01-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,6.052,0,0,0,0,0.01,0,0,0,0,0,0.08,0,0,0,0,0,0,0,2.2695,0.01
7.027,-22.4694,01-10-1997,75,Sal2013,0,0,0,0,0,0,0.08,0.02,0,0,0,0,0,0,0,4.539,0,0,0,0,0.08,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.02,0
2.8155,-24.164,02-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,25.721,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0.75,0.02
2.8155,-24.164,02-10-1997,60,Sal2013,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,78.676,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.03,0
-0.7727,-25.6632,03-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,65.059,0,0,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0.43,0
-0.7727,-25.6632,03-10-1997,83,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.52,0,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0,0.47,0
-8.9671,-29.1149,05-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,9.078,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.2,0
-8.9671,-29.1149,05-10-1997,120,Sal2013,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0.01,0,6.052,0,0,0,0.02,0,0,0.01,0,0,0,0.02,0,0.02,0,0,0,0,0,1.513,0
-12.8768,-30.705,06-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,1.5,0,0,0.01,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.75,0
-12.8768,-30.705,06-10-1997,150,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0
-16.6857,-32.3625,07-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.23,0,6.052,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,1.51,0
-16.6857,-32.3625,07-10-1997,140,Sal2013,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,12.104,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.04,0
-20.6622,-34.2247,08-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,10.591,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.75,0
-20.6622,-34.2247,08-10-1997,135,Sal2013,0,0,0,0,0,0,0.2,0.02,0,0,0,0,0,0.01,0,7.565,0,0,0,0,0.02,0,0,0,0,0,0.08,0.01,0,0,0,0,0,0,0.1,0
-23.9023,-37.287,09-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,15.13,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
-23.9023,-37.287,09-10-1997,110,Sal2013,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,6.052,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0.03,0
-27.6914,-40.9806,10-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,84.728,0,0,0.01,0.01,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0.01,0.01
-27.6914,-40.9806,10-10-1997,35,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.4846,-48.8613,12-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,63.546,0,0.03,0,0,0,0,0.01,0,0,0,0.08,0,0,0,0,0,0,0,0,0.04
-35.4846,-48.8613,12-10-1997,35,Sal2013,0,0,0,0,0,0,0.02,0.87,0,0,0,0,0,0.18,0,60.52,0,0.12,0,0,0,0,0.02,0,0,0.02,0.04,0,0,0,0.01,0,0,0,0,0
-38.8359,-51.9136,13-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,378.25,0,3.026,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
-38.8359,-51.9136,13-10-1997,25,Sal2013,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,304.113,0,0.07,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.8105,-54.8698,14-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.241,0,0.15,0,0,0.11,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
-42.8105,-54.8698,14-10-1997,25,Sal2013,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,89.267,0,0.11,0,0,0.09,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
-46.5429,-56.7502,15-10-1997,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.43,0,0.03,0,0,0.09,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
-46.5429,-56.7502,15-10-1997,35,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.475,0,0,0,0,0.29,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
-32.0579,17.8662,16-05-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.494,0,3.7825,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.3643,16.2506,17-05-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,576.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.6942,13.4974,18-05-1998,4,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,2190.824,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.2755,14.1052,22-05-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.2755,14.1052,22-05-1998,15,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.3984,12.1012,23-05-1998,7,Sal2013,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,78.676,0,0.02,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.3984,12.1012,23-05-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,30.26,0,1.6,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
-18.9082,12.1514,24-05-1998,7,Sal2013,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,39.338,0,0.44,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.4391,11.0724,25-05-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.208,0,1.16,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0222,-8.8636,31-05-1998,7,Sal2013,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.02,0,139.196,0,0.01,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.05
3.0743,-12.772,01-06-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8624,-16.0818,02-06-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,2.12,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,06-06-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.565,0,9.8345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,09-06-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
,,11-06-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,13-06-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,13-06-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
,,13-06-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.3984,12.1012,23-05-1998,,Sal2013,0,0,0,0,0,0,0.4,0.1,0,0,0,0,0,0.2,0,317.73,0,15.13,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.3984,12.1012,23-05-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.43,0,7.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.3984,12.1012,23-05-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,30.26,0,1.6,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
,,06-06-1998,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.565,0,9.8345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,06-06-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,06-06-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.26,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,06-06-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.26,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
,,06-06-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,13-06-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,13-06-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,13-06-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,13-06-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,13-06-1998,,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.95,-11,15-10-2000,20,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.6,-11.0666666667,15-10-2000,20,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.4833333333,-11.3666666667,15-10-2000,20,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.2666666667,-11.6166666667,16-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.1833333333,-11.75,16-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.0333333333,-11.8666666667,16-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.9166666667,-12,16-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.8,-12.1333333333,17-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.75,-12.2,17-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.3333333333,-11.6166666667,18-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.2833333333,-11.7166666667,18-10-2000,20,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.25,-11.7833333333,18-10-2000,20,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.2,-11.9,18-10-2000,20,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.0166666667,-12.2666666667,19-10-2000,20,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.95,-12.4166666667,19-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.8666666667,-12.5833333333,19-10-2000,30,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.8,-12.7333333333,19-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.95,-12.25,21-10-2000,20,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.8666666667,-12.4,21-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.6166666667,-12.8666666667,21-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.5333333333,-13.0333333333,21-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.4666666667,-13.1833333333,21-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.3833333333,-13.35,21-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.3,-13.5,21-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.25,-13.5833333333,22-10-2000,5,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.25,-13.5833333333,22-10-2000,1,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.75,-13.85,22-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.9833333333,-12.75,24-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.9833333333,-12.95,24-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.9833333333,-13.5,24-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,-13.6833333333,24-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.9833333333,-13.8666666667,24-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.9833333333,-14.05,25-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.9833333333,-14.2166666667,25-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,-14.3,25-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,-14.3666666667,25-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.75,-14.4,25-10-2000,12,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24,-14.1666666667,25-10-2000,24,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.25,-14.3166666667,25-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.2666666667,-14.3333333333,25-10-2000,12,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.4666666667,-12.1,26-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.3333333333,-12.8166666667,27-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.3,-13,27-10-2000,20,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.5833333333,-13.7333333333,28-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.15,-13.9166666667,28-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.1166666667,-14.1,28-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.0833333333,-14.2833333333,28-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.1,-14.3,28-10-2000,25,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.05,-14.4666666667,28-10-2000,14,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.0166666667,-14.65,28-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.0333333333,-14.6666666667,28-10-2000,7,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25,-14.7333333333,28-10-2000,2,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.0166666667,-14.75,28-10-2000,5,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.0333333333,-14.7666666667,28-10-2000,10,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.25,-4.217,12-10-1992,5,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.25,-4.217,26-10-1992,5,Sal2013,0.0416666666666666,0,0.0823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.25,-4.217,03-11-1992,5,Sal2013,0.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.25,-4.217,10-11-1992,5,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.25,-4.217,16-11-1992,5,Sal2013,0,0,0.0823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.25,-4.217,08-12-1992,5,Sal2013,0,0,0.158823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.25,-4.217,14-12-1992,5,Sal2013,0,0,0.158823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.25,-4.217,04-01-1993,5,Sal2013,0,0,0.241176470588236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.25,-4.217,18-01-1993,5,Sal2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
