species,value,variable
Turrilithus latericioides,46.9539297373269,pg poc
Turrilithus latericioides,46.426609213589025,pg poc
Turrilithus latericioides,46.13928698933247,pg poc
Turrilithus latericioides,46.33839568844216,pg poc
Turrilithus latericioides,46.81923528175631,pg poc
Turrilithus latericioides,46.63357320406117,pg poc
Turrilithus latericioides,46.47393095107426,pg poc
Turrilithus latericioides,46.63713838750807,pg poc
Turrilithus latericioides,46.50397618344603,pg poc
Turrilithus latericioides,46.26153596831839,pg poc
Turrilithus latericioides,46.761021901807084,pg poc
Turrilithus latericioides,46.529012929436426,pg poc
Turrilithus latericioides,46.53924411349621,pg poc
Turrilithus latericioides,46.633540411452046,pg poc
Turrilithus latericioides,46.53524606049762,pg poc
Turrilithus latericioides,47.0535710806133,pg poc
Turrilithus latericioides,46.65316857376241,pg poc
Turrilithus latericioides,46.76148269890568,pg poc
Turrilithus latericioides,46.763319155262714,pg poc
Turrilithus latericioides,46.70840524824165,pg poc
Turrilithus latericioides,46.85852827094122,pg poc
Turrilithus latericioides,46.35813744271388,pg poc
Turrilithus latericioides,46.28538548022194,pg poc
Turrilithus latericioides,46.536907398992874,pg poc
Turrilithus latericioides,46.70299372676585,pg poc
Turrilithus latericioides,46.50568906394277,pg poc
Turrilithus latericioides,46.48943453539671,pg poc
Turrilithus latericioides,46.60130044792704,pg poc
Turrilithus latericioides,46.61606520596938,pg poc
Turrilithus latericioides,46.628960790211266,pg poc
Turrilithus latericioides,46.55832850167654,pg poc
Turrilithus latericioides,46.43408776300684,pg poc
Turrilithus latericioides,46.37466894466305,pg poc
Turrilithus latericioides,46.47539920538727,pg poc
Turrilithus latericioides,47.06990754571303,pg poc
Turrilithus latericioides,46.73254712296845,pg poc
Turrilithus latericioides,46.685026643878885,pg poc
Turrilithus latericioides,46.71665253070347,pg poc
Turrilithus latericioides,46.250325510266585,pg poc
Turrilithus latericioides,46.57369680642293,pg poc
Turrilithus latericioides,46.74460839985045,pg poc
Turrilithus latericioides,46.538675712276664,pg poc
Turrilithus latericioides,46.762618683961165,pg poc
Turrilithus latericioides,46.15285325326925,pg poc
Turrilithus latericioides,46.77956732704264,pg poc
Turrilithus latericioides,46.35797967408705,pg poc
Turrilithus latericioides,46.72593192149847,pg poc
Turrilithus latericioides,46.702627273929885,pg poc
Turrilithus latericioides,46.47790768186355,pg poc
Turrilithus latericioides,46.817910480404684,pg poc
Turrilithus latericioides,46.5966246469828,pg poc
Turrilithus latericioides,46.48818346132349,pg poc
Turrilithus latericioides,46.4321280382619,pg poc
Turrilithus latericioides,46.65343259743151,pg poc
Turrilithus latericioides,46.35977794760188,pg poc
Turrilithus latericioides,46.90822261187935,pg poc
Turrilithus latericioides,46.4741764267154,pg poc
Turrilithus latericioides,46.394424016460476,pg poc
Turrilithus latericioides,46.66891248856286,pg poc
Turrilithus latericioides,46.741116440304005,pg poc
Turrilithus latericioides,46.74335363550862,pg poc
Turrilithus latericioides,45.95719113195479,pg poc
Turrilithus latericioides,46.701189685711626,pg poc
Turrilithus latericioides,46.42061075032406,pg poc
Turrilithus latericioides,46.8011897219375,pg poc
Turrilithus latericioides,46.856113983338176,pg poc
Turrilithus latericioides,46.95348521192476,pg poc
Turrilithus latericioides,46.421073210149345,pg poc
Turrilithus latericioides,46.31745985473578,pg poc
Turrilithus latericioides,46.83816286531796,pg poc
Turrilithus latericioides,46.4979120850547,pg poc
Turrilithus latericioides,46.94830430536797,pg poc
Turrilithus latericioides,46.69667575563316,pg poc
Turrilithus latericioides,46.30052324919795,pg poc
Turrilithus latericioides,46.80814214361256,pg poc
Turrilithus latericioides,46.44571994598978,pg poc
Turrilithus latericioides,46.61479530607107,pg poc
Turrilithus latericioides,46.506885460028535,pg poc
Turrilithus latericioides,46.529588027927744,pg poc
Turrilithus latericioides,46.123676137451035,pg poc
Turrilithus latericioides,46.34537819225714,pg poc
Turrilithus latericioides,46.541066583243826,pg poc
Turrilithus latericioides,46.691563777603555,pg poc
Turrilithus latericioides,46.77978177059977,pg poc
Turrilithus latericioides,46.25546625957822,pg poc
Turrilithus latericioides,46.304358368546495,pg poc
Turrilithus latericioides,47.02557645114497,pg poc
Turrilithus latericioides,46.44082017433604,pg poc
Turrilithus latericioides,46.6858093704382,pg poc
Turrilithus latericioides,46.85012238470061,pg poc
Turrilithus latericioides,46.71901752071204,pg poc
Turrilithus latericioides,46.59515720847766,pg poc
Turrilithus latericioides,46.451659356919045,pg poc
Turrilithus latericioides,46.2165101094912,pg poc
Turrilithus latericioides,46.14295968335038,pg poc
Turrilithus latericioides,46.80449028230274,pg poc
Turrilithus latericioides,46.67710582912349,pg poc
Turrilithus latericioides,46.6249601574544,pg poc
Turrilithus latericioides,46.462068248332386,pg poc
Turrilithus latericioides,46.45595848250233,pg poc
Turrilithus latericioides,46.85733621366373,pg poc
Turrilithus latericioides,46.68937977166092,pg poc
Turrilithus latericioides,46.52811906804671,pg poc
Turrilithus latericioides,46.736420718134696,pg poc
Turrilithus latericioides,46.44750423785413,pg poc
Turrilithus latericioides,46.67056609954641,pg poc
Turrilithus latericioides,46.21127057325588,pg poc
Turrilithus latericioides,46.60445875205157,pg poc
Turrilithus latericioides,46.69375956451208,pg poc
Turrilithus latericioides,46.4485660590433,pg poc
Turrilithus latericioides,46.57599574846497,pg poc
Turrilithus latericioides,46.5357481184213,pg poc
Turrilithus latericioides,46.76408721316243,pg poc
Turrilithus latericioides,46.88709745264359,pg poc
Turrilithus latericioides,46.412059065163014,pg poc
Turrilithus latericioides,46.28485460435216,pg poc
Turrilithus latericioides,46.66651573130102,pg poc
Turrilithus latericioides,46.65392296462121,pg poc
Turrilithus latericioides,46.92346632642203,pg poc
Turrilithus latericioides,46.98677656092978,pg poc
Turrilithus latericioides,46.43433287275484,pg poc
Turrilithus latericioides,46.52319984783029,pg poc
Turrilithus latericioides,46.87759667227461,pg poc
Turrilithus latericioides,46.69098887490769,pg poc
Turrilithus latericioides,46.659638684035535,pg poc
Turrilithus latericioides,46.65302901454804,pg poc
Turrilithus latericioides,46.74990990319832,pg poc
Turrilithus latericioides,46.567469594717494,pg poc
Turrilithus latericioides,46.81284060210939,pg poc
Turrilithus latericioides,46.17616113197959,pg poc
Turrilithus latericioides,46.634635531131295,pg poc
Turrilithus latericioides,46.34675403382192,pg poc
Turrilithus latericioides,46.75818695839096,pg poc
Turrilithus latericioides,46.42658474947325,pg poc
Turrilithus latericioides,46.61754902188286,pg poc
Turrilithus latericioides,46.359194480750475,pg poc
Turrilithus latericioides,46.61149828052691,pg poc
Turrilithus latericioides,46.751041640243045,pg poc
Turrilithus latericioides,46.552955871878446,pg poc
Turrilithus latericioides,46.424982392460294,pg poc
Turrilithus latericioides,46.21494749266955,pg poc
Turrilithus latericioides,46.70121293677477,pg poc
Turrilithus latericioides,46.91983345068482,pg poc
Turrilithus latericioides,46.70448465048241,pg poc
Turrilithus latericioides,46.72007166780769,pg poc
Turrilithus latericioides,46.76172649971914,pg poc
Turrilithus latericioides,46.40720375818045,pg poc
Turrilithus latericioides,46.50902464491,pg poc
Turrilithus latericioides,46.56082687028686,pg poc
Turrilithus latericioides,46.6185172271212,pg poc
Turrilithus latericioides,46.69224180262763,pg poc
Turrilithus latericioides,46.65722461770662,pg poc
Turrilithus latericioides,46.353012644253745,pg poc
Turrilithus latericioides,46.75071080899314,pg poc
Turrilithus latericioides,46.62210929408423,pg poc
Turrilithus latericioides,46.75005911375604,pg poc
Turrilithus latericioides,46.84683169925908,pg poc
Turrilithus latericioides,46.12209936644782,pg poc
Turrilithus latericioides,46.956849112767216,pg poc
Turrilithus latericioides,46.58472221457144,pg poc
Turrilithus latericioides,46.614103276821936,pg poc
Turrilithus latericioides,46.852119659841804,pg poc
Turrilithus latericioides,46.877981457125784,pg poc
Turrilithus latericioides,46.75413401793423,pg poc
Turrilithus latericioides,46.540657123516596,pg poc
Turrilithus latericioides,46.699905317809694,pg poc
Turrilithus latericioides,46.692295469728776,pg poc
Turrilithus latericioides,46.36121578661199,pg poc
Turrilithus latericioides,46.61425624912396,pg poc
Turrilithus latericioides,46.638995121812044,pg poc
Turrilithus latericioides,46.96892868666399,pg poc
Turrilithus latericioides,46.67710822494436,pg poc
Turrilithus latericioides,46.623135948825556,pg poc
Turrilithus latericioides,46.47951412761656,pg poc
Turrilithus latericioides,46.430729274056105,pg poc
Turrilithus latericioides,46.80527187129772,pg poc
Turrilithus latericioides,46.455992338337836,pg poc
Turrilithus latericioides,46.73892880149322,pg poc
Turrilithus latericioides,46.45936863483671,pg poc
Turrilithus latericioides,46.67482494502415,pg poc
Turrilithus latericioides,46.501020546619145,pg poc
Turrilithus latericioides,46.64827164054154,pg poc
Turrilithus latericioides,46.59783396364712,pg poc
Turrilithus latericioides,46.244770756143204,pg poc
Turrilithus latericioides,46.78226265955786,pg poc
Turrilithus latericioides,46.149869338287445,pg poc
Turrilithus latericioides,46.35314445029669,pg poc
Turrilithus latericioides,46.888741009936176,pg poc
Turrilithus latericioides,46.1091097547256,pg poc
Turrilithus latericioides,46.40159991375854,pg poc
Turrilithus latericioides,46.81220175045027,pg poc
Turrilithus latericioides,46.6532487549599,pg poc
Turrilithus latericioides,46.34169840892425,pg poc
Turrilithus latericioides,46.549638185436656,pg poc
Turrilithus latericioides,47.03527812415064,pg poc
Turrilithus latericioides,46.06563473880637,pg poc
Turrilithus latericioides,46.60253980909752,pg poc
Turrilithus latericioides,46.9562582420228,pg poc
Turrilithus latericioides,46.39447678347029,pg poc
Turrilithus latericioides,46.499277793314825,pg poc
Turrilithus latericioides,46.64649331286869,pg poc
Turrilithus latericioides,46.515504049817636,pg poc
Turrilithus latericioides,46.68370520903538,pg poc
Turrilithus latericioides,46.76741970806424,pg poc
Turrilithus latericioides,46.83397919600213,pg poc
Turrilithus latericioides,46.56244078480593,pg poc
Turrilithus latericioides,46.45704373327354,pg poc
Turrilithus latericioides,46.4021982537625,pg poc
Turrilithus latericioides,46.771952541860635,pg poc
Turrilithus latericioides,46.178654083151656,pg poc
Turrilithus latericioides,46.422560539897425,pg poc
Turrilithus latericioides,46.62477424024224,pg poc
Turrilithus latericioides,46.5526477912714,pg poc
Turrilithus latericioides,46.430386416957916,pg poc
Turrilithus latericioides,46.55557050916727,pg poc
Turrilithus latericioides,46.77798468106108,pg poc
Turrilithus latericioides,46.58031519245297,pg poc
Turrilithus latericioides,46.702585134689045,pg poc
Turrilithus latericioides,46.39110106878837,pg poc
Turrilithus latericioides,46.62130253867608,pg poc
Turrilithus latericioides,46.676926889711424,pg poc
Turrilithus latericioides,46.36932314577633,pg poc
Turrilithus latericioides,46.64878333703147,pg poc
Turrilithus latericioides,46.355937727775476,pg poc
Turrilithus latericioides,47.09936514831912,pg poc
Turrilithus latericioides,46.40725076645436,pg poc
Turrilithus latericioides,46.37892068308724,pg poc
Turrilithus latericioides,14.551961760703069,pg pic
Turrilithus latericioides,14.638032119580842,pg pic
Turrilithus latericioides,14.457720491775476,pg pic
Turrilithus latericioides,14.72015808484308,pg pic
Turrilithus latericioides,14.587936629816328,pg pic
Turrilithus latericioides,14.544008368480883,pg pic
Turrilithus latericioides,14.753761331282366,pg pic
Turrilithus latericioides,14.735015441612713,pg pic
Turrilithus latericioides,14.550468870243398,pg pic
Turrilithus latericioides,14.805203546963321,pg pic
Turrilithus latericioides,14.63731899708049,pg pic
Turrilithus latericioides,14.53688295465261,pg pic
Turrilithus latericioides,14.680004981431921,pg pic
Turrilithus latericioides,14.711497295261026,pg pic
Turrilithus latericioides,14.728123008316501,pg pic
Turrilithus latericioides,14.812226302104511,pg pic
Turrilithus latericioides,14.619070341573849,pg pic
Turrilithus latericioides,14.50370594805764,pg pic
Turrilithus latericioides,14.49659515386618,pg pic
Turrilithus latericioides,14.775391930175033,pg pic
Turrilithus latericioides,14.783786674405802,pg pic
Turrilithus latericioides,14.77174716028984,pg pic
Turrilithus latericioides,14.679869193879064,pg pic
Turrilithus latericioides,14.672810015805638,pg pic
Turrilithus latericioides,14.670725104390586,pg pic
Turrilithus latericioides,14.664229860688886,pg pic
Turrilithus latericioides,14.487748039618065,pg pic
Turrilithus latericioides,14.646800818192208,pg pic
Turrilithus latericioides,14.741962168690613,pg pic
Turrilithus latericioides,14.585932736089163,pg pic
Turrilithus latericioides,14.586518080710723,pg pic
Turrilithus latericioides,14.703709577484322,pg pic
Turrilithus latericioides,14.644678150878551,pg pic
Turrilithus latericioides,14.519017324017122,pg pic
Turrilithus latericioides,14.616525048837808,pg pic
Turrilithus latericioides,14.681933488885422,pg pic
Turrilithus latericioides,14.750091497802888,pg pic
Turrilithus latericioides,14.688294549635588,pg pic
Turrilithus latericioides,14.77628930710441,pg pic
Turrilithus latericioides,14.556606900290111,pg pic
Turrilithus latericioides,14.636084178884262,pg pic
Turrilithus latericioides,14.618681454926966,pg pic
Turrilithus latericioides,14.781097206074211,pg pic
Turrilithus latericioides,14.839849102324003,pg pic
Turrilithus latericioides,14.83633782632837,pg pic
Turrilithus latericioides,14.530174122823,pg pic
Turrilithus latericioides,14.577607946909279,pg pic
Turrilithus latericioides,14.677678629036606,pg pic
Turrilithus latericioides,14.647526100388546,pg pic
Turrilithus latericioides,14.618954879182311,pg pic
Turrilithus latericioides,14.29033019552662,pg pic
Turrilithus latericioides,14.564620868990083,pg pic
Turrilithus latericioides,14.71766257819578,pg pic
Turrilithus latericioides,14.48733834601205,pg pic
Turrilithus latericioides,14.595514479001945,pg pic
Turrilithus latericioides,14.517718664805136,pg pic
Turrilithus latericioides,14.61807034193872,pg pic
Turrilithus latericioides,14.504354123962338,pg pic
Turrilithus latericioides,14.537470397851566,pg pic
Turrilithus latericioides,14.528900573133875,pg pic
Turrilithus latericioides,14.63143015644332,pg pic
Turrilithus latericioides,14.47892846774163,pg pic
Turrilithus latericioides,14.612395998704528,pg pic
Turrilithus latericioides,14.882856793793222,pg pic
Turrilithus latericioides,14.656397715539775,pg pic
Turrilithus latericioides,14.62356448994658,pg pic
Turrilithus latericioides,14.407597218402467,pg pic
Turrilithus latericioides,14.642567718111344,pg pic
Turrilithus latericioides,14.621304861889312,pg pic
Turrilithus latericioides,14.436427137330037,pg pic
Turrilithus latericioides,14.615629973812588,pg pic
Turrilithus latericioides,14.50573376143229,pg pic
Turrilithus latericioides,14.598185742387205,pg pic
Turrilithus latericioides,14.819926571854335,pg pic
Turrilithus latericioides,14.550823964460335,pg pic
Turrilithus latericioides,14.531701778494233,pg pic
Turrilithus latericioides,14.395650063697195,pg pic
Turrilithus latericioides,14.52695455020149,pg pic
Turrilithus latericioides,14.568655080324158,pg pic
Turrilithus latericioides,14.704681836257691,pg pic
Turrilithus latericioides,14.624225472421823,pg pic
Turrilithus latericioides,14.591572866160444,pg pic
Turrilithus latericioides,14.565767698561014,pg pic
Turrilithus latericioides,14.649824158794626,pg pic
Turrilithus latericioides,14.545939104542173,pg pic
Turrilithus latericioides,14.756895482730792,pg pic
Turrilithus latericioides,14.737422741622954,pg pic
Turrilithus latericioides,14.50450578105293,pg pic
Turrilithus latericioides,14.662304218197248,pg pic
Turrilithus latericioides,14.628927329774148,pg pic
Turrilithus latericioides,14.576059566520986,pg pic
Turrilithus latericioides,14.697726096031817,pg pic
Turrilithus latericioides,14.704892962657356,pg pic
Turrilithus latericioides,14.570141494782952,pg pic
Turrilithus latericioides,14.393597246016522,pg pic
Turrilithus latericioides,14.673060075094437,pg pic
Turrilithus latericioides,14.64416659131756,pg pic
Turrilithus latericioides,14.810008484990034,pg pic
Turrilithus latericioides,14.674040760926308,pg pic
Turrilithus latericioides,14.741015577336105,pg pic
Turrilithus latericioides,14.613608846291262,pg pic
Turrilithus latericioides,14.447827739624067,pg pic
Turrilithus latericioides,14.64253451204916,pg pic
Turrilithus latericioides,14.841240474425211,pg pic
Turrilithus latericioides,14.558164897672597,pg pic
Turrilithus latericioides,14.676753527395768,pg pic
Turrilithus latericioides,14.741807768411919,pg pic
Turrilithus latericioides,14.670724248368899,pg pic
Turrilithus latericioides,14.6081208246815,pg pic
Turrilithus latericioides,14.488021423943676,pg pic
Turrilithus latericioides,14.634321319444693,pg pic
Turrilithus latericioides,14.503587286472516,pg pic
Turrilithus latericioides,14.543953186198902,pg pic
Turrilithus latericioides,14.495131544597925,pg pic
Turrilithus latericioides,14.578441630913295,pg pic
Turrilithus latericioides,14.68676305648875,pg pic
Turrilithus latericioides,14.632716306739376,pg pic
Turrilithus latericioides,14.35515035031707,pg pic
Turrilithus latericioides,14.671937279391956,pg pic
Turrilithus latericioides,14.660980216496265,pg pic
Turrilithus latericioides,14.633614311478844,pg pic
Turrilithus latericioides,14.410962277085376,pg pic
Turrilithus latericioides,14.46104489474515,pg pic
Turrilithus latericioides,14.672756684218564,pg pic
Turrilithus latericioides,14.637781351275441,pg pic
Turrilithus latericioides,14.506325745942958,pg pic
Turrilithus latericioides,14.670041165808955,pg pic
Turrilithus latericioides,14.659054227848996,pg pic
Turrilithus latericioides,14.684303698145747,pg pic
Turrilithus latericioides,14.675726508382704,pg pic
Turrilithus latericioides,14.361824340561384,pg pic
Turrilithus latericioides,14.694684669154448,pg pic
Turrilithus latericioides,14.69409960961958,pg pic
Turrilithus latericioides,14.786052594883758,pg pic
Turrilithus latericioides,14.496124189722005,pg pic
Turrilithus latericioides,14.653791248024849,pg pic
Turrilithus latericioides,14.566799141185099,pg pic
Turrilithus latericioides,14.4488754908166,pg pic
Turrilithus latericioides,14.57859793242222,pg pic
Turrilithus latericioides,14.5287649074866,pg pic
Turrilithus latericioides,14.659993587678787,pg pic
Turrilithus latericioides,14.634139265753609,pg pic
Turrilithus latericioides,14.631609229856398,pg pic
Turrilithus latericioides,14.588841593145045,pg pic
Turrilithus latericioides,14.665348910760232,pg pic
Turrilithus latericioides,14.662868903883345,pg pic
Turrilithus latericioides,14.654454771740111,pg pic
Turrilithus latericioides,14.634488124488085,pg pic
Turrilithus latericioides,14.561586282117,pg pic
Turrilithus latericioides,14.676046061027547,pg pic
Turrilithus latericioides,14.54911892463599,pg pic
Turrilithus latericioides,14.583270250465196,pg pic
Turrilithus latericioides,14.716477982756865,pg pic
Turrilithus latericioides,14.805736811175029,pg pic
Turrilithus latericioides,14.442962307356485,pg pic
Turrilithus latericioides,14.76049613446335,pg pic
Turrilithus latericioides,14.630976402427066,pg pic
Turrilithus latericioides,14.487806070656896,pg pic
Turrilithus latericioides,14.628004205562164,pg pic
Turrilithus latericioides,14.561944200500044,pg pic
Turrilithus latericioides,14.6529951973918,pg pic
Turrilithus latericioides,14.518213078592776,pg pic
Turrilithus latericioides,14.598077160120468,pg pic
Turrilithus latericioides,14.694812576409666,pg pic
Turrilithus latericioides,14.670374147612456,pg pic
Turrilithus latericioides,14.399199578515683,pg pic
Turrilithus latericioides,14.780252163116163,pg pic
Turrilithus latericioides,14.667223680388004,pg pic
Turrilithus latericioides,14.546404937636039,pg pic
Turrilithus latericioides,14.604837407481487,pg pic
Turrilithus latericioides,14.700695927096021,pg pic
Turrilithus latericioides,14.58641231000573,pg pic
Turrilithus latericioides,14.639945396469741,pg pic
Turrilithus latericioides,14.711558943380453,pg pic
Turrilithus latericioides,14.672786087735147,pg pic
Turrilithus latericioides,14.58990949993154,pg pic
Turrilithus latericioides,14.592352724723332,pg pic
Turrilithus latericioides,14.66427329307613,pg pic
Turrilithus latericioides,14.634640421403393,pg pic
Turrilithus latericioides,14.655930270209984,pg pic
Turrilithus latericioides,14.6145749049968,pg pic
Turrilithus latericioides,14.530550129867555,pg pic
Turrilithus latericioides,14.600371339764306,pg pic
Turrilithus latericioides,14.648741932321744,pg pic
Turrilithus latericioides,14.645076298297873,pg pic
Turrilithus latericioides,14.679107129937565,pg pic
Turrilithus latericioides,14.448016626794248,pg pic
Turrilithus latericioides,14.431726896026968,pg pic
Turrilithus latericioides,14.606315349828696,pg pic
Turrilithus latericioides,14.649985238923449,pg pic
Turrilithus latericioides,14.636317894009654,pg pic
Turrilithus latericioides,14.65826453858038,pg pic
Turrilithus latericioides,14.762789241137762,pg pic
Turrilithus latericioides,14.580108678004166,pg pic
Turrilithus latericioides,14.55145801563515,pg pic
Turrilithus latericioides,14.50395196020888,pg pic
Turrilithus latericioides,14.44927898283692,pg pic
Turrilithus latericioides,14.658495065529262,pg pic
Turrilithus latericioides,14.602696214352981,pg pic
Turrilithus latericioides,14.679549081189839,pg pic
Turrilithus latericioides,14.546553646459966,pg pic
Turrilithus latericioides,14.733228332161545,pg pic
Turrilithus latericioides,14.542590924657286,pg pic
Turrilithus latericioides,14.696663108589638,pg pic
Turrilithus latericioides,14.594181902010387,pg pic
Turrilithus latericioides,14.503351734056615,pg pic
Turrilithus latericioides,14.587324997032386,pg pic
Turrilithus latericioides,14.483461261720084,pg pic
Turrilithus latericioides,14.722521456752984,pg pic
Turrilithus latericioides,14.69483655366351,pg pic
Turrilithus latericioides,14.594024440907152,pg pic
Turrilithus latericioides,14.581383061203121,pg pic
Turrilithus latericioides,14.620202952216292,pg pic
Turrilithus latericioides,14.722168061740419,pg pic
Turrilithus latericioides,14.671059553762266,pg pic
Turrilithus latericioides,14.723664482093223,pg pic
Turrilithus latericioides,14.771135485506209,pg pic
Turrilithus latericioides,14.612057937034535,pg pic
Turrilithus latericioides,14.794832414327091,pg pic
Turrilithus latericioides,14.610083423384934,pg pic
Turrilithus latericioides,14.505180754899287,pg pic
Turrilithus latericioides,14.612060318721708,pg pic
Turrilithus latericioides,14.679662993239614,pg pic
Turrilithus latericioides,14.621194320931737,pg pic
Turrilithus latericioides,14.578436832927045,pg pic
Turrilithus latericioides,14.697792215826931,pg pic
Turrilithus latericioides,14.64156223601042,pg pic
Turrilithus latericioides,14.727595501361717,pg pic
Turrilithus latericioides,14.530962310388723,pg pic
Turrilithus latericioides,14.815288271502355,pg pic
Turrilithus latericioides,14.681178669884918,pg pic
Turrilithus latericioides,14.602717376072563,pg pic
Turrilithus latericioides,14.562915637213608,pg pic
Turrilithus latericioides,14.604123764507293,pg pic
Turrilithus latericioides,14.477129338790002,pg pic
Turrilithus latericioides,14.734451289821752,pg pic
Turrilithus latericioides,14.71340779623225,pg pic
Turrilithus latericioides,14.602713084026785,pg pic
Turrilithus latericioides,14.678793125593145,pg pic
Turrilithus latericioides,14.646391229057217,pg pic
Turrilithus latericioides,14.66828784428689,pg pic
Turrilithus latericioides,14.657096586145117,pg pic
Turrilithus latericioides,14.591436370894987,pg pic
Turrilithus latericioides,14.708740119330713,pg pic
Turrilithus latericioides,14.550164470296995,pg pic
Turrilithus latericioides,14.749150817604729,pg pic
Turrilithus latericioides,14.560156342961692,pg pic
Turrilithus latericioides,14.628444469808395,pg pic
Turrilithus latericioides,14.80895321002094,pg pic
Turrilithus latericioides,14.658797007614202,pg pic
Turrilithus latericioides,14.5306738539821,pg pic
Turrilithus latericioides,14.606673334868946,pg pic
Turrilithus latericioides,14.774761141320448,pg pic
Turrilithus latericioides,14.387786085721448,pg pic
Turrilithus latericioides,14.544631806294323,pg pic
Turrilithus latericioides,14.475845051216014,pg pic
Turrilithus latericioides,14.598643795675157,pg pic
Turrilithus latericioides,14.563794830955095,pg pic
Turrilithus latericioides,14.564792502775298,pg pic
Turrilithus latericioides,14.38553456013962,pg pic
Turrilithus latericioides,14.638092423142938,pg pic
Turrilithus latericioides,14.691734980926423,pg pic
Turrilithus latericioides,14.566047359804104,pg pic
Turrilithus latericioides,14.58490917230533,pg pic
Turrilithus latericioides,14.677261398982862,pg pic
Turrilithus latericioides,14.64670279111508,pg pic
Turrilithus latericioides,14.547624524678305,pg pic
Turrilithus latericioides,14.686061489187473,pg pic
Turrilithus latericioides,14.600593294179058,pg pic
Turrilithus latericioides,14.524510375728102,pg pic
Turrilithus latericioides,14.683781051076428,pg pic
Turrilithus latericioides,14.704175488338652,pg pic
Turrilithus latericioides,14.73020718336083,pg pic
Turrilithus latericioides,14.545012932143784,pg pic
Turrilithus latericioides,14.642569825506335,pg pic
Turrilithus latericioides,14.802064578841316,pg pic
Turrilithus latericioides,14.68333397037004,pg pic
Turrilithus latericioides,14.411382571188046,pg pic
Turrilithus latericioides,14.621051625787526,pg pic
Turrilithus latericioides,14.574862813623978,pg pic
Turrilithus latericioides,14.666170427371139,pg pic
Turrilithus latericioides,14.634611589079237,pg pic
Turrilithus latericioides,14.795861390387378,pg pic
Turrilithus latericioides,14.685236301145869,pg pic
Turrilithus latericioides,14.653611457060848,pg pic
Turrilithus latericioides,14.68439707349318,pg pic
Turrilithus latericioides,14.655628036865465,pg pic
Turrilithus latericioides,14.742275063787453,pg pic
Turrilithus latericioides,14.544030373248482,pg pic
Turrilithus latericioides,14.651978732977843,pg pic
Turrilithus latericioides,14.69456169110091,pg pic
Turrilithus latericioides,14.71292120673334,pg pic
Turrilithus latericioides,14.547007668004364,pg pic
Turrilithus latericioides,14.528260116393765,pg pic
Turrilithus latericioides,14.831466495867398,pg pic
Turrilithus latericioides,14.447487239558514,pg pic
Turrilithus latericioides,14.677469965921683,pg pic
Turrilithus latericioides,14.601723795928292,pg pic
Turrilithus latericioides,14.537865808534825,pg pic
Turrilithus latericioides,14.618199579102454,pg pic
Turrilithus latericioides,14.702474818115014,pg pic
Turrilithus latericioides,14.596600584816388,pg pic
Turrilithus latericioides,14.65797850406876,pg pic
Turrilithus latericioides,14.598976731640626,pg pic
Turrilithus latericioides,14.680480744497775,pg pic
Turrilithus latericioides,14.547667107989442,pg pic
Turrilithus latericioides,14.531570080717115,pg pic
Turrilithus latericioides,14.56471142059917,pg pic
Turrilithus latericioides,14.668129384491717,pg pic
Turrilithus latericioides,14.658213987249852,pg pic
Turrilithus latericioides,14.6151112822378,pg pic
Turrilithus latericioides,14.579186270026396,pg pic
Turrilithus latericioides,14.509729650558526,pg pic
Turrilithus latericioides,14.732267552625887,pg pic
Turrilithus latericioides,14.37799852204189,pg pic
Turrilithus latericioides,14.654171344785723,pg pic
Turrilithus latericioides,14.586701299200719,pg pic
Turrilithus latericioides,14.750004944034456,pg pic
Turrilithus latericioides,14.711378553312205,pg pic
Turrilithus latericioides,14.628727918600307,pg pic
Turrilithus latericioides,14.660930092939788,pg pic
Turrilithus latericioides,14.460522513390535,pg pic
Turrilithus latericioides,14.654500301582173,pg pic
Turrilithus latericioides,14.495784893397465,pg pic
Turrilithus latericioides,14.62131001798745,pg pic
Turrilithus latericioides,14.569285408009588,pg pic
Turrilithus latericioides,14.665295834716702,pg pic
Turrilithus latericioides,14.646872342531896,pg pic
Turrilithus latericioides,14.568138630056119,pg pic
Turrilithus latericioides,14.598173853839903,pg pic
Turrilithus latericioides,14.507936799725986,pg pic
Turrilithus latericioides,14.565124042592984,pg pic
Turrilithus latericioides,14.616488808861057,pg pic
Turrilithus latericioides,14.609856483926004,pg pic
Turrilithus latericioides,14.542292805540548,pg pic
Turrilithus latericioides,14.61446674331593,pg pic
Turrilithus latericioides,14.593586883608449,pg pic
Turrilithus latericioides,14.50993548381428,pg pic
Turrilithus latericioides,14.63465326725918,pg pic
Turrilithus latericioides,14.544915782695472,pg pic
Turrilithus latericioides,14.530011930092607,pg pic
Turrilithus latericioides,14.712812714225118,pg pic
Turrilithus latericioides,14.6875105316351,pg pic
Turrilithus latericioides,14.639052558670071,pg pic
Turrilithus latericioides,14.58850839253661,pg pic
Turrilithus latericioides,14.789047942669228,pg pic
Turrilithus latericioides,14.60849127998112,pg pic
Turrilithus latericioides,14.676743300088377,pg pic
Turrilithus latericioides,14.804465392432869,pg pic
Turrilithus latericioides,14.5134911679248,pg pic
Turrilithus latericioides,14.836630652823347,pg pic
Turrilithus latericioides,14.520375851220159,pg pic
Turrilithus latericioides,14.634753852880806,pg pic
Turrilithus latericioides,14.5072138479116,pg pic
Turrilithus latericioides,14.601122846778242,pg pic
Turrilithus latericioides,14.637471151658191,pg pic
