Latitude,Longitude,Depth,Month,Year,Acanthoica acanthifera HET,Acanthoica acanthos HET,Acanthoica quattrospina HET,Acanthoica quattrospina HOL,Algirosphaera cucullata HET,Algirosphaera robusta HET,Alisphaera capulata HET,Alisphaera extenta HET,Alisphaera gaudii HET,Alisphaera gaudii POL,Alisphaera pinnigera HET,Alisphaera unicornis HET,Alisphaera unicornis POL,Braarudosphaera bigelowii NANO,Calcidiscus leptoporus HET,Calcidiscus leptoporus HOL,Calciopappus caudatus HET,Calciopappus rigidus HET,Calciosolenia brasiliensis HET,Calciosolenia murrayi HET,Calicasphaera blokii HOL,Calicasphaera concava HOL,Calicasphaera diconstricta HOL,Calyptrolithina divergens HOL,Calyptrolithina multipora HOL,Calyptrosphaera heimdaliae HOL,Calyptrosphaera sphaeroidea HOL,Ceratolithus cristatus CER,Ceratolithus cristatus HET,Coccolithus pelagicus HET,Coccolithus pelagicus HOL,Corisphaera gracilis HOL,Corisphaera tyrrheniensis HOL,Cyrtosphaera aculeata HET,Discosphaera tubifera HET,Emiliania huxleyi HET,Florisphaera profunda NANO,Formonsella pyramidosa HET,Gephyrocapsa ericsonii HET,Gephyrocapsa muellerae HET,Gephyrocapsa oceanica HET,Gephyrocapsa ornata HET,Gephyrocapsa parvula HET,Gladiolithus flabellatus HET,Gliscolithus amitakareniae HOL,Hayaster perplexus HET,Helicosphaera HOL catilliferus type,Helicosphaera HOL confusus type,Helicosphaera HOL ponticuliferus type,Helicosphaera carteri HET,Helicosphaera hyalina HET,Helicosphaera pavimentum HET,Helicosphaera pavimentum HOL,Helicosphaera wallichii HET,Helladosphaera cornifera HOL,Helladosphaera pienaarii HOL,Holococcolithophora dentata HOL,Homozygosphaera spinosa HOL,Homozygosphaera triarcha HOL,Michaelsarsia adriaticus HET,Michaelsarsia elegans HET,Oolithotus antillarum HET,Oolithotus fragilis HET,Ophiaster formosus HET,Ophiaster hydroideus HET,Palusphaera vandelii HET,Pappomonas sp. type 3 HET,Pappomonas sp. type 5 HET,Papposphaera lepida HET,Picarola margalefii HET,Pontosphaera syracusana HET,Poritectolithus maximus HOL,Rhabdosphaera clavigera HET,Rhabdosphaera xiphos HET,Scyphosphaera apsteinii HET,Sphaerocalyptra adenensis HOL,Sphaerocalyptra quadridentata HOL,Sphaerocalyptra sp. 1 HOL,Syracolithus sp. type A HOL,Syracosphaera ampliora HET,Syracosphaera anthos HET,Syracosphaera anthos HOL,Syracosphaera arethusae HET,Syracosphaera arethusae HOL,Syracosphaera aurisinae HET,Syracosphaera aurisinae HOL,Syracosphaera bannockii HET,Syracosphaera bannockii HOL,Syracosphaera borealis HET,Syracosphaera corolla HET,Syracosphaera dilatata HET,Syracosphaera epigrosa HET,Syracosphaera exigua HET,Syracosphaera gaarderae HET,Syracosphaera gaarderae HOL,Syracosphaera halldalii HET,Syracosphaera hastata HET,Syracosphaera histrica HET,Syracosphaera histrica HOL,Syracosphaera isselii HOL,Syracosphaera lafourcadii HOL,Syracosphaera magnaghii HOL,Syracosphaera marginiporata HET,Syracosphaera mediterranea HET,Syracosphaera mediterranea HOL gracillima type,Syracosphaera mediterranea HOL hellenica type,Syracosphaera mediterranea HOL marisrubri type,Syracosphaera mediterranea HOL wettsteinii type,Syracosphaera molischii HET,Syracosphaera molischii HOL,Syracosphaera nana HOL,Syracosphaera neapolitana HET,Syracosphaera nodosa HET,Syracosphaera noroitica HET,Syracosphaera orbiculus HET,Syracosphaera ossa HET,Syracosphaera periperforata HOL,Syracosphaera prolongata HET,Syracosphaera protrudens HET,Syracosphaera pulchra HET,Syracosphaera pulchra HOL galea type,Syracosphaera pulchra HOL oblonga type,Syracosphaera pulchra HOL pirus type,Syracosphaera reniformis HET,Syracosphaera rotula HET,Syracosphaera squamosa HET,Syracosphaera strigilis HET,Syracosphaera strigilis HOL,Syracosphaera tumularis HET,Turrilithus latericioides HET,Umbellosphaera irregularis HET,Umbellosphaera tenuis HET,Umbilicosphaera anulus HET,Umbilicosphaera foliosa HET,Umbilicosphaera hulburtiana HET,Umbilicosphaera sibogae HET,Wigwamma antarctica HET,Zygosphaera amoena HOL,Zygosphaera marsilii HOL
32.0,-65.0,100,11,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,12713.0,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,100,11,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895.0,30961.0,,,,,,,,,,,,,,,,,,,,,,,,126.0,,126.0,,1888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,,,,,,,
32.0,-65.0,100,12,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28774.0,226.0,,,,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.0,,,,,,,,,,,,,,,,,,,,,,339.0,,,,,226.0,,,
32.0,-65.0,100,12,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,140,3,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6922.0,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,126.0,,,
32.0,-65.0,150,1,1991,,,,,,408.0,,,,,,,,,408.0,,,,,,,,,,,,,,,,,,,,,52432.0,,,,,,,,,,,,,,,,,,,,,,,,,1224.0,,,,4488.0,,,,,,,,,,,,,,,,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0,,,
32.0,-65.0,150,1,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22510.0,297.0,,,,99.0,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570.0,,,,,,,,,,,,,,,,,,,,,,,198.0,,,,297.0,,,
32.0,-65.0,150,1,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,1,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,2,1991,,,,,,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15981.0,,,,,,,,,,,,,,,,,,,,,,,,136.0,340.0,,,,544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,952.0,,,
32.0,-65.0,150,2,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,87.0,87.0,,,,262.0,,,
32.0,-65.0,150,2,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,
32.0,-65.0,150,3,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,61.0,15913.0,245.0,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,4,1991,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,12530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0,,,
32.0,-65.0,150,4,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30138.5,2618.0,,,,,,,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,285.0,,,
32.0,-65.0,150,4,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,5,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.0,153.0,,,,,,,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,
32.0,-65.0,150,6,1991,,,,,,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,
32.0,-65.0,150,6,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,6,1993,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,1510.0,3398.0,,,,,,,755.0,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,126.0,,,,,126.0,,,
32.0,-65.0,150,7,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,7,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.0,2391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,
32.0,-65.0,150,8,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,8,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,
32.0,-65.0,150,9,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,9,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,71.0,,,,,,,2845.0,12947.0,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,142.0,,,,,,,
32.0,-65.0,150,9,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5538.0,,,,,,,126.0,,,,,,,,,,,,,,,,,,,126.0,,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,10,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,10,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,135.0,20039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,11,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,153.0,5814.0,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,11,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,11,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,21216.0,,,,,,,360.0,,,,,,,,,,,,,,,,,,,72.0,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,150,12,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,1,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,1,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27249.0,,,,,119.0,,,,,,,,,,,,,,,,,,,119.0,,,,,714.0,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,,,
32.0,-65.0,200,1,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,1,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,2,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.0,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,2,1992,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,84.0,,,,,,,30877.0,84.0,,,,84.0,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,755.0,,,
32.0,-65.0,200,2,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.0,1133.0,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,,,,,,,
32.0,-65.0,200,3,1991,,,,,,755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9314.0,378.0,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,
32.0,-65.0,200,4,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146.0,126.0,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,,,
32.0,-65.0,200,4,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3831.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,4,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,,,,,,,
32.0,-65.0,200,5,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,6,1991,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,6,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,6,1993,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.0,378.0,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,,,
32.0,-65.0,200,7,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,7,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,7,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,8,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,8,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,9,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,1259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,9,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,1384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,9,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,10,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.0,4908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,10,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,8617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,11,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,11,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,11,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,7803.0,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,12,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,3398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-65.0,200,12,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-18.0,0,9,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,3.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,
32.0,-18.0,0,10,2011,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
32.0,-18.0,35,10,2011,,,20.0,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,20.0,,,,,,,,
32.0,-18.0,75,9,1997,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,10.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,-18.0,110,10,2011,,,10.0,,,100.0,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,50.0,,,,,,
32.0,-15.0,0,11,2011,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,10.0,,,
32.0,-15.0,25,11,2011,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,10.0,,,,,10.0,,,
32.0,-15.0,90,11,2011,,,,,,10.0,,,,,,,,,10.0,,,,,20.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
